,2,3,24,25
1361,51,52,48,48
1362,102,102,48,49
1363,48,49,100,100
1364,102,102,48,49
1365,99,51,48,98
1366,48,48,100,100
1367,102,102,48,49
1368,102,98,99,56
1369,53,52,50,48
1370,48,48,100,100
1371,48,49,100,100
1372,53,53,54,100
1373,52,53,55,51
1374,102,102,48,49
1375,48,51,102,97
1376,51,57,53,101
1377,102,102,48,49
1378,48,48,100,100
1379,102,102,48,49
1380,100,54,56,55
1381,48,51,98,54
1382,48,48,100,100
1383,48,48,100,100
1384,48,49,100,100
1385,48,48,100,100
1386,48,49,100,100
1387,102,102,48,49
1388,48,48,100,100
1389,50,50,52,57
1390,53,53,54,100
1391,48,48,100,100
1392,51,52,48,48
1393,48,51,97,56
1394,99,49,52,56
1395,48,51,98,55
1396,102,102,48,49
1397,50,50,52,57
1398,52,53,55,51
1399,102,102,48,49
1400,48,48,100,100
1401,48,48,100,100
1402,48,51,57,97
1403,101,50,97,51
1404,102,102,48,49
1405,48,48,100,100
1406,48,49,100,100
1407,48,48,100,100
1408,48,49,100,100
1409,48,55,55,102
1410,48,51,97,49
1411,52,53,50,100
1412,48,56,100,100
1413,48,48,100,100
1414,50,97,101,55
1415,48,48,100,100
1416,102,102,48,49
1417,102,102,48,49
1418,48,49,100,100
1419,53,53,54,100
1420,52,53,55,51
1421,48,57,100,100
1422,102,102,48,49
1423,50,50,52,57
1424,102,102,48,49
1425,100,101,102,97
1426,102,57,54,53
1427,48,51,48,100
1428,53,53,54,100
1429,50,50,52,57
1430,48,51,56,102
1431,48,48,100,100
1432,53,50,50,100
1433,102,102,48,49
1434,53,53,54,100
1435,52,53,50,100
1436,53,52,50,48
1437,102,102,48,49
1438,48,48,100,100
1439,102,102,98,54
1440,48,48,100,100
1441,102,102,48,49
1442,48,51,56,100
1443,48,48,100,100
1444,48,48,100,100
1445,50,50,52,57
1446,48,48,100,100
1447,48,49,100,100
1448,48,51,101,56
1449,53,52,50,48
1450,48,48,100,100
1451,48,51,56,101
1452,51,52,48,48
1453,48,51,98,49
1454,48,48,100,100
1455,101,54,102,48
1456,48,51,101,55
1457,102,55,56,102
1458,48,48,100,100
1459,48,48,100,100
1460,48,48,100,100
1461,48,48,100,100
1462,48,48,100,100
1463,48,51,97,101
1464,97,50,101,99
1465,48,48,100,100
1466,98,50,54,48
1467,48,48,100,100
1468,48,48,100,100
1469,48,48,48,48
1470,52,53,55,51
1471,102,102,48,49
1472,48,48,100,100
1473,102,102,48,49
1474,50,50,52,57
1475,48,48,100,100
1476,48,51,48,51
1477,52,102,101,98
1478,53,52,50,48
1479,48,51,48,98
1480,48,48,100,100
1481,52,99,55,51
1482,53,49,51,53
1483,48,48,100,100
1484,50,50,52,57
1485,48,56,100,100
1486,48,51,100,102
1487,52,99,49,51
1488,48,57,100,100
1489,53,52,50,48
1490,102,102,48,49
1491,48,48,100,100
1492,102,102,48,49
1493,54,56,102,102
1494,48,57,100,100
1495,48,51,97,56
1496,102,102,48,49
1497,48,51,56,57
1498,48,57,100,100
1499,53,52,50,48
1500,52,53,54,100
1501,48,48,100,100
1502,48,49,100,100
1503,102,102,48,49
1504,102,102,48,49
1505,48,48,100,100
1506,50,50,52,57
1507,102,102,48,49
1508,50,50,52,57
1509,48,48,48,48
1510,102,102,48,49
1511,102,102,48,49
1512,48,56,100,100
1513,48,51,48,50
1514,53,53,54,100
1515,50,50,52,57
1516,48,48,100,100
1517,48,51,57,102
1518,52,53,50,100
1519,48,55,52,99
1520,53,53,54,100
1521,56,98,97,49
1522,102,102,48,49
1523,102,102,48,49
1524,102,102,48,49
1525,53,53,54,100
1526,48,48,100,100
1527,48,56,100,100
1528,48,49,100,100
1529,52,53,55,51
1530,48,51,100,100
1531,50,50,52,57
1532,53,52,50,48
1533,48,56,100,100
1534,55,55,56,97
1535,48,48,100,100
1536,102,102,48,49
1537,49,52,50,99
1538,102,102,48,49
1539,102,102,48,49
1540,102,102,48,49
1541,48,49,100,100
1542,102,102,48,49
1543,102,102,48,49
1544,102,102,48,49
1545,50,102,101,56
1546,102,102,48,49
1547,48,48,100,100
1548,48,48,100,100
1549,48,48,100,100
1550,50,50,52,57
1551,48,48,100,100
1552,48,56,100,100
1553,48,51,54,101
1554,48,51,57,57
1555,102,102,48,49
1556,48,48,100,100
1557,48,48,100,100
1558,102,102,48,49
1559,48,48,100,100
1560,48,51,48,49
1561,48,51,55,53
1562,102,102,48,49
1563,48,49,100,100
1564,52,53,54,100
1565,53,52,50,48
1566,48,49,100,100
1567,54,53,100,54
1568,102,102,48,49
1569,57,48,48,55
1570,48,51,56,53
1571,48,48,100,100
1572,102,102,48,49
1573,102,102,48,49
1574,102,53,49,98
1575,97,50,98,102
1576,48,49,100,100
1577,53,52,50,48
1578,52,53,50,100
1579,48,51,98,50
1580,102,102,48,49
1581,48,48,100,100
1582,102,102,48,49
1583,48,48,100,100
1584,102,102,48,49
1585,102,102,48,49
1586,48,51,97,97
1587,48,49,100,100
1588,48,49,100,100
1589,102,102,48,49
1590,50,50,52,57
1591,102,102,48,49
1592,48,51,101,54
1593,48,57,100,100
1594,48,48,100,100
1595,102,102,48,49
1596,101,51,54,52
1597,48,48,100,100
1598,53,52,50,48
1599,52,53,55,51
1600,50,50,52,57
1601,55,56,98,50
1602,48,48,100,100
1603,55,54,102,57
1604,48,49,100,100
1605,48,48,100,100
1606,48,49,100,100
1607,48,51,51,48
1608,48,51,99,51
1609,53,53,54,100
1610,48,57,100,100
1611,102,102,48,49
1612,48,48,100,100
1613,48,49,100,100
1614,48,48,100,100
1615,57,50,52,97
1616,102,102,48,49
1617,48,56,100,100
1618,48,48,100,100
1619,48,48,100,100
1620,48,48,100,100
1621,52,53,55,51
1622,48,48,100,100
1623,48,48,100,100
1624,48,48,100,100
1625,102,102,48,49
1626,48,51,97,57
1627,102,102,48,49
1628,48,48,100,100
1629,52,53,50,100
1630,52,53,50,100
1631,48,49,100,100
1632,48,48,100,100
1633,57,49,51,56
1634,48,48,100,100
1635,48,51,99,57
1636,48,56,100,100
1637,48,48,100,100
1638,101,57,100,97
1639,102,102,48,49
1640,48,48,100,100
1641,48,48,100,100
1642,48,48,100,100
1643,48,51,100,97
1644,48,51,102,99
1645,53,53,54,100
1646,48,48,100,100
1647,48,48,100,100
1648,51,48,55,50
1649,50,50,52,57
1650,48,48,100,100
1651,48,51,55,56
1652,48,48,100,100
1653,49,97,48,100
1654,48,49,100,100
1655,48,48,100,100
1656,56,53,101,55
1657,48,56,100,100
1658,48,51,56,54
1659,48,48,100,100
1660,48,48,100,100
1661,102,102,48,49
1662,48,48,100,100
1663,48,56,100,100
1664,102,102,48,49
1665,53,52,50,48
1666,48,48,100,100
1667,48,51,50,97
1668,48,51,101,100
1669,48,48,100,100
1670,48,49,100,100
1671,48,51,101,98
1672,102,102,48,49
1673,48,51,100,57
1674,48,48,100,100
1675,48,51,55,53
1676,102,102,48,49
1677,48,48,100,100
1678,48,48,100,100
1679,48,48,100,100
1680,97,54,99,56
1681,49,102,54,53
1682,48,48,100,100
1683,48,51,99,99
1684,48,56,100,100
1685,52,53,55,51
1686,102,102,48,49
1687,101,53,53,56
1688,50,50,52,57
1689,102,102,48,49
1690,51,52,48,48
1691,98,49,99,51
1692,48,48,100,100
1693,50,51,100,97
1694,52,53,50,100
1695,48,48,100,100
1696,102,102,48,49
1697,51,51,54,54
1698,48,51,56,52
1699,48,48,48,48
1700,48,51,51,49
1701,52,53,55,51
1702,102,102,48,49
1703,50,50,52,57
1704,48,48,100,100
1705,102,102,48,49
1706,48,48,100,100
1707,101,55,55,49
1708,48,48,100,100
1709,48,48,100,100
1710,48,53,52,56
1711,48,51,51,98
1712,48,48,100,100
1713,102,102,48,49
1714,48,51,49,57
1715,102,102,48,49
1716,97,54,50,99
1717,48,48,100,100
1718,52,53,54,100
1719,102,102,48,49
1720,48,48,100,100
1721,53,53,54,100
1722,102,102,48,49
1723,97,48,56,100
1724,48,48,100,100
1725,102,102,48,49
1726,48,48,100,100
1727,48,49,100,100
1728,102,102,48,49
1729,50,50,52,57
1730,53,52,50,48
1731,57,99,97,54
1732,48,48,100,100
1733,53,53,54,100
1734,53,55,48,57
1735,48,49,100,100
1736,48,48,100,100
1737,48,48,100,100
1738,48,51,98,53
1739,48,48,100,100
1740,48,48,100,100
1741,102,102,48,49
1742,52,49,48,100
1743,102,102,48,49
1744,48,48,100,100
1745,48,48,100,100
1746,48,51,100,100
1747,102,102,48,49
1748,53,53,54,100
1749,50,55,51,57
1750,48,48,100,100
1751,53,52,50,48
1752,101,56,56,53
1753,48,51,98,52
1754,48,48,100,100
1755,102,102,48,49
1756,48,56,100,100
1757,102,102,48,49
1758,101,100,101,56
1759,102,102,48,49
1760,48,48,100,100
1761,48,48,100,100
1762,48,48,100,100
1763,51,57,98,48
1764,102,102,48,49
1765,52,53,54,100
1766,102,102,48,49
1767,102,102,48,49
1768,48,49,100,100
1769,102,102,48,49
1770,102,102,48,49
1771,48,48,100,100
1772,51,99,51,50
1773,102,101,48,57
1774,48,48,100,100
1775,48,51,53,102
1776,48,51,101,102
1777,48,48,100,100
1778,48,48,100,100
1779,48,49,100,100
1780,48,48,100,100
1781,48,51,54,100
1782,48,48,100,100
1783,48,51,57,49
1784,102,102,48,49
1785,48,48,100,100
1786,50,50,52,57
1787,53,52,50,48
1788,52,53,55,51
1789,48,48,100,100
1790,48,56,100,100
1791,55,51,51,56
1792,52,53,55,51
1793,101,55,51,99
1794,52,53,55,51
1795,50,99,53,50
1796,99,51,52,97
1797,102,102,48,49
1798,50,50,52,57
1799,48,51,53,54
1800,48,51,56,56
1801,48,48,100,100
1802,48,57,100,100
1803,48,48,100,100
1804,102,102,48,49
1805,48,48,100,100
1806,48,48,100,100
1807,101,56,100,100
1808,50,50,52,57
1809,102,102,48,49
1810,48,48,100,100
1811,48,56,100,100
1812,48,48,100,100
1813,99,51,56,57
1814,57,49,53,51
1815,102,102,48,49
1816,51,98,97,98
1817,97,98,97,100
1818,48,48,100,100
1819,48,51,101,52
1820,48,51,54,50
1821,48,51,52,101
1822,48,52,99,53
1823,102,102,48,49
1824,48,48,100,100
1825,48,51,99,55
1826,57,97,97,53
1827,48,48,100,100
1828,102,102,48,49
1829,48,51,102,49
1830,53,53,54,100
1831,56,52,57,56
1832,102,102,48,49
1833,52,53,55,51
1834,48,49,100,100
1835,48,56,100,100
1836,101,51,98,98
1837,52,53,55,51
1838,48,48,100,100
1839,48,48,100,100
1840,51,51,50,48
1841,52,53,50,100
1842,102,102,48,49
1843,50,50,52,57
1844,48,51,53,97
1845,48,51,48,48
1846,102,102,48,49
1847,53,52,50,48
1848,49,100,98,53
1849,48,56,100,100
1850,48,51,49,100
1851,48,51,101,50
1852,48,51,55,52
1853,48,57,100,100
1854,48,48,100,100
1855,48,51,99,55
1856,102,102,48,49
1857,48,51,98,102
1858,48,48,100,100
1859,48,48,100,100
1860,48,51,102,102
1861,48,49,100,100
1862,48,56,100,100
1863,48,56,100,100
1864,102,102,48,49
1865,48,49,100,100
1866,48,56,100,100
1867,48,48,100,100
1868,48,48,100,100
1869,48,48,100,100
1870,102,102,48,49
1871,48,102,102,99
1872,49,49,99,101
1873,48,48,100,100
1874,48,48,100,100
1875,48,57,100,100
1876,48,51,53,98
1877,48,56,100,100
1878,102,102,48,49
1879,48,48,100,100
1880,52,97,56,50
1881,48,48,100,100
1882,48,48,100,100
1883,102,102,48,49
1884,48,48,100,100
1885,48,51,57,52
1886,57,99,53,101
1887,102,102,48,49
1888,48,51,48,48
1889,48,48,100,100
1890,50,50,52,57
1891,56,97,100,98
1892,48,48,100,100
1893,48,48,100,100
1894,52,53,55,51
1895,53,51,48,48
1896,102,102,48,49
1897,48,51,52,100
1898,102,102,48,49
1899,102,102,48,49
1900,48,49,100,100
1901,48,48,100,100
1902,102,102,48,49
1903,48,48,100,100
1904,48,48,100,100
1905,48,51,49,98
1906,48,48,100,100
1907,48,48,100,100
1908,48,48,100,100
1909,48,48,100,100
1910,48,48,100,100
1911,48,48,100,100
1912,98,57,48,102
1913,102,102,48,49
1914,102,102,48,49
1915,48,48,100,100
1916,97,55,99,101
1917,52,53,55,51
1918,48,51,50,97
1919,48,49,54,98
1920,48,51,55,55
1921,50,50,52,57
1922,52,99,54,51
1923,53,53,54,100
1924,48,48,100,100
1925,48,48,100,100
1926,50,50,52,57
1927,54,48,48,99
1928,50,50,52,57
1929,48,49,100,100
1930,48,48,100,100
1931,48,48,100,100
1932,48,56,101,51
1933,102,102,48,49
1934,48,48,100,100
1935,50,50,52,57
1936,102,102,48,49
1937,48,51,52,102
1938,52,53,55,51
1939,102,102,48,49
1940,99,51,56,57
1941,99,51,51,52
1942,52,53,50,100
1943,50,50,101,51
1944,48,51,98,101
1945,102,100,56,53
1946,48,49,100,100
1947,48,56,100,100
1948,102,102,48,49
1949,102,102,48,49
1950,52,53,55,51
1951,50,50,52,57
1952,48,48,100,100
1953,99,49,54,52
1954,48,51,101,54
1955,53,55,100,55
1956,50,50,52,57
1957,56,97,99,100
1958,48,51,98,55
1959,48,51,49,50
1960,52,53,50,100
1961,53,52,50,48
1962,102,102,48,49
1963,48,48,100,100
1964,53,53,54,100
1965,48,48,100,100
1966,48,48,100,100
1967,102,102,48,49
1968,48,51,51,101
1969,48,48,100,100
1970,102,102,48,49
1971,101,56,54,53
1972,48,48,100,100
1973,102,102,48,49
1974,48,56,100,100
1975,53,52,50,48
1976,102,102,48,49
1977,50,50,52,57
1978,102,102,48,49
1979,50,50,102,52
1980,49,56,102,57
1981,48,51,57,51
1982,48,48,100,100
1983,53,53,54,100
1984,48,48,100,100
1985,48,48,100,100
1986,97,52,53,56
1987,102,102,48,49
1988,48,48,100,100
1989,102,102,48,49
1990,52,53,50,100
1991,48,48,100,100
1992,102,102,48,49
1993,48,48,100,100
1994,48,48,100,100
1995,50,50,52,57
1996,52,53,55,51
1997,53,52,50,48
1998,48,56,100,100
1999,53,52,50,48
2000,51,52,48,48
2001,48,48,100,100
2002,48,55,97,99
2003,102,102,48,49
2004,48,48,100,100
2005,57,53,53,56
2006,48,48,100,100
2007,53,52,50,48
2008,48,48,100,100
2009,48,51,100,56
2010,48,56,100,100
2011,102,56,97,55
2012,48,48,100,100
2013,48,57,100,100
2014,50,50,52,57
2015,48,48,100,100
2016,54,102,97,57
2017,48,51,50,97
2018,48,48,49,98
2019,56,57,102,55
2020,102,102,48,49
2021,102,102,48,49
2022,102,102,48,49
2023,53,53,54,100
2024,53,51,48,48
2025,48,48,100,100
2026,102,102,48,49
2027,48,48,100,100
2028,102,102,48,49
2029,48,48,100,100
2030,48,51,102,99
2031,48,51,49,51
2032,48,48,100,100
2033,51,100,50,101
2034,55,56,48,100
2035,52,53,55,51
2036,48,48,100,100
2037,98,97,51,99
2038,102,102,48,49
2039,48,51,102,54
2040,48,49,100,100
2041,102,102,48,49
2042,48,48,100,100
2043,102,102,48,49
2044,102,102,48,49
2045,102,57,57,99
2046,99,49,48,52
2047,48,48,100,100
2048,53,52,50,48
2049,48,51,97,100
2050,48,48,100,100
2051,102,55,102,54
2052,102,102,48,49
2053,49,52,53,49
2054,48,48,100,100
2055,48,51,48,98
2056,57,49,101,97
2057,102,102,48,49
2058,53,53,54,100
2059,48,48,100,100
2060,50,50,52,57
2061,102,102,48,49
2062,48,48,100,100
2063,56,48,50,97
2064,102,102,48,49
2065,51,52,48,48
2066,48,56,100,100
2067,100,97,51,56
2068,102,102,48,49
2069,48,51,101,101
2070,102,102,48,49
2071,98,55,49,101
2072,48,48,100,100
2073,102,102,48,49
2074,52,53,55,51
2075,48,51,99,56
2076,48,48,100,100
2077,50,50,52,57
2078,102,102,48,49
2079,102,102,48,49
2080,48,51,50,101
2081,102,102,48,49
2082,48,48,100,100
2083,48,48,100,100
2084,53,53,54,100
2085,48,56,100,100
2086,102,102,48,49
2087,48,48,100,100
2088,48,57,100,100
2089,102,102,48,49
2090,102,102,48,49
2091,51,52,48,48
2092,48,48,100,100
2093,102,102,48,49
2094,53,97,100,53
2095,99,51,100,55
2096,102,102,48,49
2097,102,102,48,49
2098,48,48,100,100
2099,52,53,55,51
2100,48,51,56,101
2101,48,49,100,100
2102,102,102,48,49
2103,48,51,52,55
2104,48,48,100,100
2105,48,49,100,100
2106,48,48,100,100
2107,102,102,48,49
2108,48,48,100,100
2109,48,48,100,100
2110,48,48,100,100
2111,48,48,100,100
2112,102,102,48,49
2113,101,97,52,51
2114,98,100,102,102
2115,48,48,100,100
2116,48,48,100,100
2117,102,102,48,49
2118,50,50,53,99
2119,57,100,49,102
2120,50,50,52,57
2121,48,51,98,100
2122,102,102,48,49
2123,48,48,48,48
2124,102,102,48,49
2125,102,102,48,49
2126,102,102,48,49
2127,102,102,48,49
2128,53,56,56,50
2129,53,56,98,100
2130,48,48,100,100
2131,53,53,54,100
2132,54,101,100,49
2133,102,101,101,53
2134,48,102,100,48
2135,48,48,100,100
2136,50,100,53,52
2137,98,57,100,100
2138,48,49,100,100
2139,48,48,100,100
2140,53,52,50,48
2141,53,51,101,51
2142,48,48,100,100
2143,48,48,100,100
2144,102,102,48,49
2145,48,48,100,100
2146,102,102,48,49
2147,53,53,54,100
2148,48,51,100,100
2149,52,53,55,51
2150,48,48,100,100
2151,102,102,48,49
2152,51,52,48,48
2153,48,48,100,100
2154,99,51,98,97
2155,53,53,54,100
2156,102,102,48,49
2157,48,48,100,100
2158,48,48,100,100
2159,52,53,55,51
2160,48,48,100,100
2161,52,53,55,51
2162,48,57,100,100
2163,102,102,48,49
2164,53,56,49,51
2165,48,48,100,100
2166,53,53,54,100
2167,53,55,48,98
2168,48,48,100,100
2169,48,48,100,100
2170,102,102,48,49
2171,52,53,50,100
2172,101,102,52,100
2173,102,102,48,49
2174,102,102,48,49
2175,48,51,48,57
2176,48,48,100,100
2177,102,102,48,49
2178,102,102,48,49
2179,48,48,100,100
2180,48,48,100,100
2181,99,99,51,99
2182,57,50,49,54
2183,49,97,98,55
2184,52,53,55,51
2185,48,48,100,100
2186,48,48,100,100
2187,48,48,100,100
2188,48,48,100,100
2189,50,50,52,57
2190,51,98,53,50
2191,52,53,55,51
2192,102,102,48,49
2193,102,102,48,49
2194,102,102,48,49
2195,50,50,52,57
2196,48,51,100,54
2197,48,48,100,100
2198,98,52,101,54
2199,102,102,48,49
2200,102,102,48,49
2201,48,48,100,100
2202,48,51,55,57
2203,48,51,99,101
2204,48,51,53,49
2205,48,57,100,100
2206,53,52,50,48
2207,102,102,48,49
2208,48,49,100,100
2209,102,102,48,49
2210,51,52,48,48
2211,48,48,100,100
2212,48,51,99,55
2213,52,48,48,56
2214,53,53,54,100
2215,53,102,57,102
2216,53,53,54,100
2217,53,55,100,48
2218,102,102,48,49
2219,48,51,102,54
2220,48,57,100,100
2221,100,52,97,51
2222,48,48,100,100
2223,48,48,100,100
2224,48,49,100,100
2225,50,100,53,52
2226,50,97,48,53
2227,102,102,48,49
2228,48,51,48,48
2229,52,53,55,51
2230,48,48,100,100
2231,48,48,100,100
2232,49,56,51,50
2233,48,48,100,100
2234,102,102,48,49
2235,102,102,48,49
2236,100,97,98,55
2237,50,50,52,57
2238,48,48,100,100
2239,48,51,50,101
2240,102,102,48,49
2241,52,49,100,53
2242,48,48,100,100
2243,53,53,54,100
2244,102,102,48,49
2245,48,48,100,100
2246,48,48,100,100
2247,48,51,98,50
2248,52,53,50,100
2249,48,56,100,100
2250,48,48,100,100
2251,102,102,48,49
2252,48,48,100,100
2253,48,49,100,100
2254,48,56,100,100
2255,48,48,100,100
2256,51,52,48,48
2257,48,56,100,52
2258,48,56,100,100
2259,102,102,48,49
2260,53,53,54,100
2261,48,51,102,99
2262,57,50,56,100
2263,53,52,50,48
2264,48,48,100,100
2265,99,56,52,48
2266,52,53,50,100
2267,48,48,100,100
2268,52,52,98,57
2269,102,102,48,49
2270,48,49,100,100
2271,54,49,102,97
2272,48,48,100,100
2273,48,51,50,53
2274,48,48,100,100
2275,52,53,50,100
2276,51,54,100,100
2277,102,102,48,49
2278,48,48,100,100
2279,102,102,48,49
2280,48,48,100,100
2281,48,49,100,100
2282,48,48,100,100
2283,48,48,100,100
2284,54,54,97,102
2285,48,49,100,100
2286,97,97,49,100
2287,102,102,48,49
2288,100,99,50,102
2289,48,49,100,100
2290,102,102,48,49
2291,102,102,48,49
2292,48,100,52,55
2293,102,102,48,49
2294,48,48,100,100
2295,48,49,100,100
2296,102,102,48,49
2297,102,102,48,49
2298,48,56,100,100
2299,48,48,100,100
2300,48,48,100,100
2301,48,48,100,100
2302,48,48,100,100
2303,53,53,54,100
2304,48,51,55,49
2305,48,48,100,100
2306,102,102,48,49
2307,51,52,48,48
2308,102,102,48,49
2309,51,98,57,57
2310,48,51,97,51
2311,48,48,100,100
2312,48,48,100,100
2313,48,48,100,100
2314,48,48,100,100
2315,53,53,54,100
2316,97,97,53,50
2317,51,52,48,48
2318,102,102,48,49
2319,99,99,48,55
2320,52,54,101,54
2321,48,56,100,100
2322,48,48,100,100
2323,48,48,100,100
2324,53,53,54,100
2325,98,100,53,100
2326,50,102,98,53
2327,48,51,50,99
2328,48,48,100,100
2329,52,53,55,51
2330,53,98,100,100
2331,48,48,100,100
2332,48,48,100,100
2333,51,98,100,102
2334,48,51,98,102
2335,102,102,48,49
2336,48,48,100,100
2337,48,48,100,100
2338,48,48,100,100
2339,102,102,48,49
2340,48,48,100,100
2341,101,102,51,51
2342,53,52,50,48
2343,55,48,55,53
2344,51,52,48,48
2345,49,53,55,101
2346,51,52,48,48
2347,102,102,48,49
2348,97,97,50,49
2349,48,51,102,56
2350,48,48,100,100
2351,53,52,50,48
2352,48,51,99,98
2353,102,102,48,49
2354,52,53,54,100
2355,51,57,51,50
2356,102,102,48,49
2357,48,48,100,100
2358,53,53,54,100
2359,48,51,48,48
2360,97,49,54,49
2361,48,48,100,100
2362,102,102,48,49
2363,50,50,52,57
2364,50,50,52,57
2365,52,53,54,100
2366,48,48,100,100
2367,53,101,56,100
2368,53,52,50,48
2369,48,48,100,100
2370,48,48,100,100
2371,48,48,100,100
2372,102,102,48,49
2373,102,102,48,49
2374,48,48,100,100
2375,48,51,99,100
2376,48,48,100,100
2377,52,53,55,51
2378,48,56,100,100
2379,48,48,100,100
2380,53,52,50,48
2381,52,49,55,100
2382,52,53,55,51
2383,48,48,100,100
2384,102,102,48,49
2385,53,53,54,100
2386,48,48,100,100
2387,102,102,48,49
2388,50,50,52,57
2389,48,56,100,100
2390,102,102,48,49
2391,48,48,100,100
2392,48,51,50,51
2393,102,102,48,49
2394,48,48,100,100
2395,48,48,100,100
2396,102,102,48,49
2397,48,48,100,100
2398,52,53,50,101
2399,48,48,100,100
2400,51,52,48,48
2401,48,48,100,100
2402,48,51,51,100
2403,55,56,53,97
2404,48,48,100,100
2405,48,48,100,100
2406,48,51,50,99
2407,53,53,54,100
2408,48,48,100,100
2409,97,52,53,100
2410,99,101,57,100
2411,98,97,100,55
2412,97,56,98,56
2413,102,102,48,49
2414,48,48,100,100
2415,49,48,56,52
2416,52,53,55,51
2417,52,53,55,51
2418,48,48,54,101
2419,50,50,52,57
2420,102,102,48,49
2421,48,48,100,100
2422,102,102,48,49
2423,48,57,100,100
2424,102,102,48,49
2425,48,51,48,50
2426,102,102,48,49
2427,48,48,100,100
2428,48,48,100,100
2429,102,102,48,49
2430,48,48,100,100
2431,52,53,50,100
2432,48,51,56,57
2433,101,98,51,101
2434,52,53,50,100
2435,48,48,100,100
2436,48,51,53,49
2437,48,49,100,100
2438,48,49,100,100
2439,51,99,51,56
2440,102,102,48,49
2441,102,102,48,49
2442,48,48,100,100
2443,54,99,99,50
2444,48,48,100,100
2445,102,102,48,49
2446,53,52,50,48
2447,102,102,48,49
2448,102,102,48,49
2449,50,52,97,56
2450,48,51,57,98
2451,102,102,48,49
2452,48,49,100,100
2453,53,52,50,48
2454,48,51,49,50
2455,48,48,100,100
2456,48,48,100,100
2457,97,97,55,49
2458,52,53,55,51
2459,50,50,52,57
2460,102,102,48,49
2461,55,56,100,98
2462,97,52,52,48
2463,48,51,50,56
2464,98,97,49,51
2465,102,102,48,49
2466,52,53,55,51
2467,48,51,50,49
2468,102,102,48,49
2469,48,51,97,49
2470,48,56,100,100
2471,48,48,100,100
2472,99,49,56,48
2473,48,48,100,100
2474,102,102,48,49
2475,102,102,48,49
2476,48,57,100,100
2477,48,48,100,100
2478,48,51,55,53
2479,52,53,54,100
2480,52,53,55,51
2481,102,101,49,55
2482,102,102,48,49
2483,48,57,100,100
2484,102,102,48,49
2485,52,53,55,51
2486,48,48,100,100
2487,48,51,51,57
2488,48,51,57,55
2489,48,48,100,100
2490,48,48,100,100
2491,48,48,100,100
2492,53,53,54,100
2493,51,101,102,102
2494,48,48,100,100
2495,50,49,101,56
2496,48,51,48,48
2497,48,48,100,100
2498,48,49,100,100
2499,57,50,100,56
2500,48,48,100,100
2501,48,48,100,100
2502,48,51,48,49
2503,53,52,50,48
2504,48,51,52,48
2505,53,52,50,48
2506,48,48,100,100
2507,48,51,53,48
2508,48,48,100,100
2509,51,97,53,99
2510,102,102,48,49
2511,53,52,50,48
2512,53,52,50,48
2513,48,48,100,100
2514,48,48,100,100
2515,53,52,50,48
